player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Nolan Roux,fr FRA,FW,Nîmes,32-341,1988,14.0,6.0,610.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.08,0.0,0.08,0.08,0.08,6.8,10.0,1.0,0.0,10.0,1.48,0.15,0.0,0.0,0.05,-0.5,-0.5,96.0,144.0,66.7,1332.0,189.0,61.0,83.0,73.5,26.0,36.0,72.2,5.0,12.0,41.7,0.0,1.0,3.0,3.0,1.0,5.0,130.0,14.0,0.0,0.0,34.0,3.0,4.0,0.0,0.0,0.0,0.0,92.0,28.0,24.0,7.0,116.0,13.0,0.0,3.0,0.0,2.0,7.0,7.0,6.0,0.89,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,3.0,3.0,8.0,37.5,5.0,113.0,27.0,23.9,9.0,57.0,47.0,7.0,0.0,0.0,7.0,2.0,2.0,0.0,211.0,4.0,23.0,110.0,89.0,13.0,197.0,3.0,3.0,100.0,3.0,0.0,122.0,534.0,242.0,13.0,4.0,1.0,278.0,142.0,51.1,14.0,11.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,30.0,9.0,28.0,24.3
Daniele Rugani,it ITA,DF,Rennes,26-191,1994,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,57.0,65.0,87.7,1192.0,412.0,12.0,12.0,100.0,35.0,39.0,89.7,9.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,7.0,8.0,52.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,50.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,5.0,35.0,40.0,1.0,1.0,69.0,1.0,1.0,100.0,1.0,0.0,55.0,230.0,131.0,1.0,0.0,0.0,51.0,51.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,3.0,62.5
Kays Ruiz,ma MAR,"FW,MF",Paris S-G,18-163,2002,7.0,1.0,186.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.0,0.03,0.03,0.03,2.1,2.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.03,-0.1,-0.1,159.0,181.0,87.8,2273.0,523.0,100.0,110.0,90.9,40.0,47.0,85.1,10.0,13.0,76.9,0.0,0.0,13.0,3.0,0.0,14.0,181.0,0.0,0.0,1.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,161.0,11.0,9.0,19.0,160.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,5.0,2.42,4.0,0.0,0.0,0.0,1.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,16.7,5.0,45.0,11.0,24.4,12.0,23.0,10.0,6.0,0.0,0.0,6.0,1.0,2.0,0.0,209.0,4.0,49.0,121.0,75.0,4.0,209.0,5.0,10.0,50.0,6.0,2.0,173.0,983.0,552.0,24.0,15.0,1.0,198.0,187.0,94.4,3.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0
Georginio Rutter,fr FRA,"FW,MF",Rennes,18-291,2002,4.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.29,0.29,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,60.0,128.0,6.0,7.0,8.0,87.5,1.0,3.0,33.3,1.0,1.0,100.0,-0.1,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,25.0,3.0,18.0,4.0,22.2,1.0,7.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,0.0,3.0,18.0,15.0,3.0,30.0,0.0,4.0,0.0,1.0,0.0,16.0,20.0,11.0,1.0,0.0,0.0,36.0,20.0,55.6,5.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0
Roli Pereira de Sa,fr FRA,MF,Nantes,24-057,1996,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,0.1,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.02,0.0,0.0,8.0,8.0,100.0,110.0,13.0,5.0,5.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,21.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Idriss Saadi,dz ALG,"FW,MF",Strasbourg,28-363,1992,6.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.02,0.15,1.17,1.02,1.17,1.3,5.0,2.0,0.0,40.0,3.95,1.58,0.0,0.0,0.26,-1.3,-1.3,16.0,28.0,57.1,225.0,18.0,7.0,13.0,53.8,7.0,9.0,77.8,1.0,3.0,33.3,-0.2,1.0,0.0,0.0,0.0,1.0,26.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,8.0,7.0,1.0,20.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,23.0,10.0,43.5,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,12.0,29.0,13.0,40.0,2.0,3.0,66.7,2.0,0.0,29.0,167.0,47.0,4.0,0.0,1.0,53.0,32.0,60.4,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,55.6
Youssouf Sabaly,sn SEN,DF,Bordeaux,27-337,1993,21.0,21.0,1841.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.9,0.0,0.05,0.05,0.0,0.05,20.5,5.0,1.0,0.0,20.0,0.24,0.05,0.0,0.0,0.02,-0.1,-0.1,1066.0,1248.0,85.4,16852.0,6534.0,590.0,636.0,92.8,392.0,443.0,88.5,67.0,114.0,58.8,0.1,18.0,66.0,15.0,5.0,89.0,1026.0,222.0,12.0,1.0,131.0,10.0,21.0,0.0,0.0,0.0,0.0,806.0,270.0,172.0,161.0,817.0,43.0,210.0,3.0,2.0,10.0,15.0,44.0,40.0,1.96,27.0,2.0,5.0,1.0,5.0,5.0,0.24,2.0,1.0,0.0,0.0,2.0,0.0,37.0,27.0,20.0,13.0,4.0,15.0,31.0,48.4,16.0,202.0,65.0,32.2,94.0,74.0,34.0,47.0,8.0,0.0,39.0,29.0,28.0,1.0,1464.0,70.0,411.0,803.0,333.0,8.0,1250.0,24.0,45.0,53.3,27.0,1.0,920.0,4165.0,2462.0,96.0,34.0,3.0,994.0,910.0,91.5,22.0,25.0,0.0,24.0,31.0,2.0,0.0,1.0,0.0,175.0,16.0,11.0,59.3
Hiroki Sakai,jp JPN,DF,Marseille,30-299,1990,20.0,20.0,1715.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,1.1,0.0,0.06,0.06,0.0,0.06,19.1,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,824.0,1029.0,80.1,12992.0,5438.0,450.0,508.0,88.6,298.0,373.0,79.9,53.0,93.0,57.0,-0.1,13.0,44.0,9.0,2.0,64.0,808.0,221.0,2.0,0.0,104.0,13.0,27.0,0.0,0.0,0.0,0.0,601.0,258.0,170.0,80.0,644.0,57.0,219.0,1.0,0.0,16.0,18.0,33.0,25.0,1.31,23.0,2.0,0.0,0.0,0.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0,72.0,44.0,33.0,27.0,12.0,32.0,48.0,66.7,16.0,232.0,88.0,37.9,105.0,90.0,37.0,40.0,6.0,0.0,34.0,22.0,53.0,0.0,1253.0,58.0,355.0,672.0,281.0,19.0,1033.0,7.0,15.0,46.7,7.0,0.0,593.0,2968.0,1771.0,65.0,17.0,7.0,759.0,669.0,88.1,11.0,15.0,0.0,31.0,17.0,2.0,0.0,0.0,0.0,161.0,36.0,29.0,55.4
Moïse Sakava,cm CMR,MF,Reims,20-041,2000,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,0.1,1.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.03,0.0,0.0,7.0,7.0,100.0,155.0,30.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.0,1.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
William Saliba,fr FRA,DF,Nice,19-318,2001,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,6.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.06,-0.1,-0.1,377.0,409.0,92.2,8240.0,2550.0,91.0,99.0,91.9,216.0,221.0,97.7,68.0,83.0,81.9,0.0,0.0,18.0,2.0,0.0,22.0,395.0,14.0,13.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,356.0,16.0,37.0,20.0,377.0,6.0,0.0,3.0,1.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,22.0,10.0,45.5,14.0,7.0,1.0,10.0,6.0,0.0,4.0,10.0,37.0,1.0,467.0,87.0,282.0,235.0,7.0,1.0,453.0,5.0,6.0,83.3,6.0,0.0,343.0,2693.0,1697.0,28.0,3.0,0.0,335.0,329.0,98.2,1.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,62.0,8.0,5.0,61.5
Romain Salin,fr FRA,GK,Rennes,36-191,1984,15.0,15.0,1350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,544.0,75.2,12003.0,7813.0,64.0,65.0,98.5,213.0,214.0,99.5,131.0,264.0,49.6,0.0,0.0,5.0,0.0,0.0,2.0,381.0,163.0,40.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,304.0,21.0,219.0,348.0,101.0,3.0,0.0,76.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,579.0,455.0,576.0,5.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,272.0,1365.0,759.0,0.0,0.0,0.0,246.0,245.0,99.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
Mama Samba Baldé,gw GNB,FW,Dijon,25-091,1995,17.0,15.0,1317.0,6.0,0.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41,5.6,5.6,0.4,0.38,0.03,0.41,0.38,0.41,14.6,39.0,13.0,0.0,33.3,2.67,0.89,0.15,0.46,0.14,0.4,0.4,197.0,284.0,69.4,2883.0,493.0,112.0,150.0,74.7,57.0,77.0,74.0,14.0,24.0,58.3,-0.4,6.0,10.0,5.0,0.0,12.0,265.0,19.0,0.0,0.0,66.0,2.0,5.0,0.0,0.0,0.0,0.0,190.0,57.0,37.0,44.0,184.0,15.0,3.0,13.0,0.0,2.0,10.0,23.0,31.0,2.12,15.0,0.0,5.0,5.0,4.0,2.0,0.14,1.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,2.0,7.0,4.0,2.0,6.0,33.3,4.0,197.0,59.0,29.9,8.0,98.0,91.0,10.0,2.0,0.0,8.0,4.0,14.0,0.0,508.0,20.0,43.0,235.0,260.0,74.0,490.0,17.0,37.0,45.9,24.0,2.0,309.0,1192.0,637.0,35.0,11.0,7.0,761.0,359.0,47.2,51.0,36.0,0.0,26.0,24.0,13.0,1.0,0.0,0.0,64.0,35.0,71.0,33.0
Junior Sambia,fr FRA,"DF,MF",Montpellier,24-151,1996,22.0,14.0,1349.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,0.8,0.8,2.4,0.05,0.16,0.21,0.05,0.21,15.0,12.0,5.0,3.0,41.7,0.8,0.33,0.0,0.0,0.07,-0.8,-0.8,638.0,799.0,79.8,11788.0,5126.0,279.0,316.0,88.3,278.0,335.0,83.0,77.0,129.0,59.7,2.6,22.0,55.0,26.0,15.0,82.0,658.0,141.0,8.0,3.0,83.0,18.0,39.0,2.0,0.0,2.0,0.0,499.0,156.0,144.0,88.0,556.0,17.0,130.0,1.0,1.0,13.0,20.0,16.0,48.0,3.2,39.0,1.0,3.0,0.0,5.0,9.0,0.6,8.0,0.0,0.0,0.0,1.0,0.0,38.0,23.0,16.0,15.0,7.0,16.0,19.0,84.2,3.0,151.0,54.0,35.8,58.0,57.0,36.0,20.0,3.0,0.0,17.0,15.0,30.0,0.0,988.0,36.0,251.0,520.0,303.0,22.0,847.0,18.0,42.0,42.9,21.0,3.0,606.0,2928.0,1922.0,92.0,39.0,6.0,684.0,609.0,89.0,14.0,27.0,0.0,16.0,22.0,3.0,0.0,0.0,0.0,117.0,19.0,24.0,44.2
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34-319,1986,19.0,8.0,792.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.9,0.9,1.3,0.11,0.15,0.25,0.11,0.25,8.8,7.0,1.0,1.0,14.3,0.8,0.11,0.0,0.0,0.13,-0.9,-0.9,250.0,345.0,72.5,4197.0,1219.0,135.0,160.0,84.4,66.0,93.0,71.0,36.0,63.0,57.1,-0.3,17.0,23.0,8.0,6.0,25.0,312.0,33.0,14.0,2.0,58.0,21.0,24.0,17.0,12.0,4.0,0.0,226.0,47.0,72.0,65.0,264.0,9.0,1.0,4.0,3.0,7.0,6.0,17.0,18.0,2.05,13.0,5.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,4.0,6.0,2.0,5.0,18.0,27.8,13.0,126.0,31.0,24.6,39.0,62.0,25.0,7.0,0.0,0.0,7.0,4.0,2.0,0.0,425.0,8.0,66.0,218.0,171.0,19.0,396.0,8.0,12.0,66.7,8.0,1.0,296.0,1577.0,871.0,49.0,12.0,0.0,417.0,313.0,75.1,13.0,22.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,52.0,3.0,14.0,17.6
Renato Sanches,pt POR,MF,Lille,23-171,1997,12.0,8.0,703.0,1.0,0.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,1.6,1.6,0.5,0.2,0.06,0.26,0.2,0.26,7.8,13.0,1.0,2.0,7.7,1.66,0.13,0.08,1.0,0.13,-0.6,-0.6,536.0,630.0,85.1,11749.0,2840.0,197.0,214.0,92.1,207.0,235.0,88.1,118.0,160.0,73.8,-0.5,8.0,74.0,7.0,0.0,67.0,584.0,46.0,21.0,5.0,57.0,42.0,9.0,23.0,9.0,8.0,5.0,470.0,40.0,120.0,58.0,563.0,3.0,2.0,1.0,4.0,15.0,11.0,7.0,20.0,2.56,14.0,4.0,0.0,2.0,0.0,2.0,0.26,1.0,0.0,0.0,1.0,0.0,0.0,11.0,6.0,2.0,7.0,2.0,3.0,17.0,17.6,14.0,107.0,33.0,30.8,26.0,55.0,26.0,10.0,2.0,0.0,8.0,3.0,6.0,0.0,719.0,21.0,137.0,467.0,174.0,7.0,675.0,14.0,23.0,60.9,15.0,0.0,561.0,2567.0,1562.0,62.0,20.0,3.0,591.0,559.0,94.6,9.0,16.0,0.0,17.0,15.0,1.0,0.0,0.0,0.0,81.0,4.0,11.0,26.7
Morgan Sanson,fr FRA,MF,Marseille,26-171,1994,12.0,10.0,826.0,2.0,3.0,0.0,0.0,2.0,0.0,0.22,0.33,0.54,0.22,0.54,1.2,1.2,2.1,0.13,0.23,0.36,0.13,0.36,9.2,11.0,3.0,0.0,27.3,1.2,0.33,0.18,0.67,0.11,0.8,0.8,249.0,329.0,75.7,4020.0,1111.0,130.0,156.0,83.3,81.0,103.0,78.6,28.0,47.0,59.6,0.9,12.0,25.0,5.0,4.0,21.0,315.0,14.0,6.0,0.0,70.0,6.0,13.0,4.0,1.0,3.0,0.0,229.0,57.0,43.0,58.0,250.0,8.0,2.0,4.0,2.0,5.0,10.0,12.0,17.0,1.85,12.0,1.0,0.0,2.0,1.0,4.0,0.44,2.0,1.0,0.0,0.0,1.0,0.0,27.0,19.0,8.0,15.0,4.0,6.0,30.0,20.0,24.0,249.0,74.0,29.7,78.0,111.0,60.0,17.0,0.0,0.0,17.0,12.0,5.0,0.0,452.0,8.0,75.0,271.0,144.0,18.0,439.0,8.0,15.0,53.3,10.0,1.0,289.0,1709.0,914.0,43.0,11.0,1.0,419.0,310.0,74.0,22.0,23.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,57.0,9.0,13.0,40.9
Baptiste Santamaria,fr FRA,MF,Angers,25-333,1995,3.0,3.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.12,0.04,0.16,0.12,0.16,3.0,6.0,3.0,0.0,50.0,2.0,1.0,0.0,0.0,0.06,-0.3,-0.3,137.0,156.0,87.8,2482.0,622.0,63.0,72.0,87.5,50.0,55.0,90.9,21.0,24.0,87.5,-0.1,4.0,13.0,4.0,1.0,14.0,150.0,6.0,6.0,1.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,129.0,11.0,16.0,6.0,145.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,8.0,2.67,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,7.0,0.0,4.0,10.0,40.0,6.0,52.0,24.0,46.2,16.0,31.0,5.0,6.0,0.0,0.0,6.0,2.0,9.0,0.0,193.0,5.0,45.0,124.0,38.0,3.0,187.0,1.0,1.0,100.0,1.0,0.0,127.0,658.0,348.0,10.0,4.0,0.0,127.0,122.0,96.1,4.0,4.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,38.0,5.0,3.0,62.5
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28-270,1992,17.0,8.0,814.0,4.0,4.0,0.0,0.0,1.0,0.0,0.44,0.44,0.88,0.44,0.88,3.1,3.1,4.8,0.35,0.53,0.88,0.35,0.88,9.0,24.0,12.0,1.0,50.0,2.65,1.33,0.17,0.33,0.13,0.9,0.9,316.0,405.0,78.0,5039.0,1541.0,186.0,216.0,86.1,95.0,120.0,79.2,28.0,47.0,59.6,-0.8,22.0,19.0,20.0,10.0,38.0,385.0,20.0,2.0,6.0,70.0,6.0,26.0,10.0,5.0,1.0,0.0,319.0,47.0,39.0,331.0,63.0,3.0,6.0,2.0,0.0,3.0,13.0,16.0,34.0,3.76,28.0,1.0,1.0,4.0,0.0,5.0,0.55,4.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,2.0,5.0,1.0,4.0,17.0,23.5,13.0,131.0,38.0,29.0,22.0,52.0,57.0,15.0,0.0,0.0,15.0,3.0,3.0,0.0,499.0,4.0,39.0,214.0,274.0,58.0,478.0,7.0,15.0,46.7,8.0,1.0,355.0,1792.0,1092.0,71.0,17.0,10.0,474.0,396.0,83.5,15.0,7.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,45.0,1.0,5.0,16.7
Bouna Sarr,gn GUI,DF,Marseille,29-005,1992,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.8,1.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.02,0.0,0.0,55.0,60.0,91.7,810.0,298.0,36.0,37.0,97.3,14.0,17.0,82.4,5.0,5.0,100.0,0.0,0.0,3.0,0.0,0.0,4.0,47.0,13.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,15.0,1.0,5.0,42.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,100.0,0.0,13.0,6.0,46.2,3.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,76.0,4.0,17.0,32.0,31.0,1.0,64.0,2.0,4.0,50.0,2.0,0.0,51.0,235.0,161.0,7.0,2.0,0.0,60.0,47.0,78.3,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,25.0
Sidy Sarr,sn SEN,MF,Nîmes,24-245,1996,7.0,4.0,332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.05,0.06,0.11,0.05,0.11,3.7,5.0,1.0,0.0,20.0,1.36,0.27,0.0,0.0,0.04,-0.2,-0.2,127.0,154.0,82.5,2750.0,625.0,47.0,54.0,87.0,47.0,55.0,85.5,28.0,39.0,71.8,-0.2,2.0,10.0,2.0,0.0,10.0,149.0,5.0,4.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,89.0,26.0,39.0,111.0,18.0,8.0,1.0,1.0,0.0,4.0,3.0,1.0,3.0,0.81,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,1.0,9.0,11.1,8.0,47.0,15.0,31.9,17.0,25.0,5.0,2.0,1.0,0.0,1.0,3.0,9.0,0.0,188.0,8.0,60.0,113.0,30.0,6.0,183.0,4.0,4.0,100.0,4.0,0.0,122.0,554.0,291.0,6.0,1.0,0.0,142.0,118.0,83.1,4.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,39.0,20.0,9.0,69.0
