player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alexandre Lacazette,fr FRA,FW,Arsenal,29-253,1991,19.0,15.0,1257.0,8.0,2.0,1.0,1.0,2.0,0.0,0.57,0.14,0.72,0.5,0.64,6.0,5.3,1.6,0.43,0.12,0.55,0.38,0.5,14.0,29.0,20.0,2.0,69.0,2.08,1.43,0.24,0.35,0.18,2.0,1.7,238.0,311.0,76.5,3450.0,639.0,135.0,172.0,78.5,78.0,92.0,84.8,14.0,27.0,51.9,0.4,13.0,14.0,12.0,0.0,26.0,289.0,22.0,0.0,2.0,82.0,5.0,3.0,0.0,0.0,0.0,0.0,214.0,58.0,39.0,34.0,242.0,19.0,0.0,2.0,2.0,8.0,4.0,11.0,34.0,2.43,20.0,0.0,3.0,1.0,6.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,5.0,9.0,4.0,3.0,13.0,23.1,10.0,221.0,71.0,32.1,27.0,97.0,97.0,15.0,2.0,0.0,13.0,8.0,7.0,0.0,467.0,9.0,54.0,214.0,216.0,75.0,444.0,11.0,18.0,61.1,12.0,0.0,286.0,997.0,380.0,23.0,8.0,5.0,566.0,318.0,56.2,22.0,20.0,0.0,27.0,33.0,8.0,0.0,0.0,0.0,66.0,18.0,40.0,31.0
Adam Lallana,eng ENG,"MF,FW",Brighton,32-271,1988,16.0,10.0,804.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,2.1,0.06,0.23,0.29,0.06,0.29,8.9,7.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.07,-0.5,-0.5,316.0,389.0,81.2,4983.0,1065.0,157.0,175.0,89.7,116.0,142.0,81.7,28.0,44.0,63.6,-1.1,17.0,25.0,10.0,3.0,26.0,376.0,13.0,2.0,3.0,67.0,9.0,12.0,3.0,0.0,0.0,1.0,268.0,66.0,55.0,128.0,229.0,17.0,4.0,5.0,1.0,6.0,9.0,8.0,25.0,2.8,23.0,0.0,0.0,1.0,1.0,2.0,0.22,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,1.0,19.0,5.3,18.0,150.0,46.0,30.7,42.0,68.0,40.0,13.0,2.0,0.0,11.0,8.0,8.0,0.0,464.0,18.0,92.0,201.0,195.0,38.0,453.0,10.0,14.0,71.4,10.0,0.0,320.0,1489.0,781.0,42.0,8.0,7.0,431.0,344.0,79.8,9.0,10.0,0.0,10.0,11.0,2.0,0.0,1.0,0.0,64.0,8.0,22.0,26.7
Érik Lamela,ar ARG,"FW,MF",Tottenham,28-338,1992,10.0,2.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.22,0.04,0.26,0.22,0.26,3.3,11.0,5.0,4.0,45.5,3.33,1.52,0.0,0.0,0.07,-0.7,-0.7,100.0,134.0,74.6,1801.0,400.0,52.0,63.0,82.5,26.0,33.0,78.8,18.0,25.0,72.0,-0.1,2.0,12.0,3.0,0.0,8.0,122.0,12.0,4.0,0.0,25.0,3.0,3.0,7.0,5.0,1.0,0.0,95.0,17.0,22.0,124.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,11.0,3.33,5.0,2.0,0.0,1.0,1.0,4.0,1.21,1.0,1.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,5.0,2.0,1.0,5.0,20.0,4.0,74.0,18.0,24.3,14.0,39.0,21.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,171.0,1.0,15.0,81.0,90.0,11.0,157.0,4.0,5.0,80.0,4.0,0.0,119.0,835.0,382.0,25.0,9.0,1.0,159.0,124.0,78.0,5.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,9.0,25.0
Tariq Lamptey,eng ENG,DF,Brighton,20-128,2000,11.0,11.0,886.0,1.0,1.0,0.0,0.0,4.0,1.0,0.1,0.1,0.2,0.1,0.2,0.6,0.6,1.1,0.06,0.11,0.17,0.06,0.17,9.8,6.0,2.0,0.0,33.3,0.61,0.2,0.17,0.5,0.09,0.4,0.4,390.0,500.0,78.0,6346.0,1711.0,209.0,234.0,89.3,141.0,188.0,75.0,32.0,56.0,57.1,-0.1,11.0,12.0,12.0,7.0,27.0,404.0,96.0,5.0,0.0,60.0,13.0,30.0,0.0,0.0,0.0,0.0,295.0,107.0,98.0,102.0,285.0,16.0,91.0,1.0,0.0,9.0,9.0,16.0,24.0,2.44,19.0,0.0,1.0,0.0,4.0,4.0,0.41,2.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,9.0,6.0,2.0,7.0,14.0,50.0,7.0,124.0,41.0,33.1,49.0,53.0,22.0,15.0,1.0,0.0,14.0,13.0,17.0,0.0,635.0,18.0,169.0,278.0,249.0,33.0,544.0,17.0,34.0,50.0,18.0,2.0,417.0,2572.0,1683.0,85.0,31.0,13.0,466.0,384.0,82.4,16.0,15.0,1.0,21.0,28.0,1.0,2.0,1.0,0.0,83.0,5.0,12.0,29.4
Manuel Lanzini,ar ARG,"MF,FW",West Ham,27-356,1993,11.0,2.0,317.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28,0.28,0.57,0.28,0.57,1.1,1.1,0.4,0.31,0.12,0.43,0.31,0.43,3.5,10.0,3.0,1.0,30.0,2.84,0.85,0.1,0.33,0.11,-0.1,-0.1,153.0,183.0,83.6,2464.0,423.0,82.0,94.0,87.2,60.0,67.0,89.6,9.0,17.0,52.9,0.6,5.0,11.0,3.0,0.0,9.0,179.0,4.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,20.0,20.0,20.0,157.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,11.0,3.12,5.0,1.0,1.0,2.0,1.0,4.0,1.14,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,6.0,16.7,5.0,62.0,22.0,35.5,14.0,32.0,16.0,11.0,0.0,0.0,11.0,5.0,1.0,0.0,237.0,6.0,40.0,127.0,93.0,11.0,232.0,6.0,9.0,66.7,6.0,0.0,173.0,976.0,443.0,17.0,9.0,0.0,217.0,172.0,79.3,5.0,9.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,35.0,1.0,6.0,14.3
Aymeric Laporte,fr FRA,DF,Manchester City,26-254,1994,7.0,6.0,579.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.05,0.04,0.09,0.05,0.09,6.4,5.0,1.0,0.0,20.0,0.78,0.16,0.0,0.0,0.07,-0.3,-0.3,492.0,545.0,90.3,9918.0,2729.0,165.0,178.0,92.7,249.0,264.0,94.3,75.0,93.0,80.6,-0.2,2.0,47.0,1.0,0.0,30.0,525.0,20.0,16.0,0.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,456.0,34.0,55.0,392.0,108.0,20.0,4.0,2.0,0.0,8.0,5.0,7.0,4.0,0.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,2.0,0.0,1.0,5.0,20.0,4.0,30.0,9.0,30.0,21.0,7.0,2.0,4.0,2.0,0.0,2.0,2.0,26.0,0.0,591.0,36.0,211.0,387.0,46.0,5.0,573.0,2.0,2.0,100.0,2.0,0.0,423.0,2522.0,1621.0,61.0,13.0,0.0,455.0,451.0,99.1,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,78.0,33.0,10.0,76.7
Jamaal Lascelles,eng ENG,DF,Newcastle Utd,27-086,1993,12.0,12.0,995.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.05,0.0,0.05,0.05,0.05,11.1,9.0,1.0,0.0,11.1,0.81,0.09,0.0,0.0,0.06,-0.5,-0.5,322.0,391.0,82.4,7149.0,2292.0,78.0,89.0,87.6,185.0,205.0,90.2,57.0,92.0,62.0,0.0,1.0,21.0,3.0,0.0,23.0,381.0,10.0,10.0,1.0,42.0,6.0,1.0,0.0,0.0,0.0,0.0,262.0,32.0,97.0,60.0,285.0,31.0,0.0,1.0,0.0,2.0,7.0,2.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,9.0,5.0,2.0,4.0,6.0,66.7,2.0,95.0,31.0,32.6,58.0,33.0,4.0,25.0,13.0,2.0,12.0,6.0,61.0,1.0,515.0,108.0,354.0,152.0,20.0,9.0,505.0,2.0,3.0,66.7,2.0,0.0,266.0,1022.0,361.0,9.0,0.0,0.0,299.0,294.0,98.3,2.0,1.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,99.0,31.0,11.0,73.8
Maxime Le Marchand,fr FRA,DF,Fulham,31-117,1989,2.0,1.0,123.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1.4,1.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.01,0.0,0.0,78.0,82.0,95.1,1841.0,642.0,18.0,18.0,100.0,43.0,45.0,95.6,16.0,18.0,88.9,0.0,0.0,3.0,1.0,0.0,6.0,80.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0,11.0,73.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,9.0,2.0,22.2,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,92.0,18.0,59.0,33.0,4.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,60.0,268.0,147.0,2.0,1.0,0.0,70.0,69.0,98.6,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,57.1
Mario Lemina,ga GAB,MF,Fulham,27-157,1993,14.0,6.0,610.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.01,0.06,0.08,0.01,0.08,6.8,5.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.02,-0.1,-0.1,297.0,351.0,84.6,5954.0,1546.0,95.0,114.0,83.3,147.0,165.0,89.1,44.0,60.0,73.3,-0.4,4.0,29.0,4.0,0.0,25.0,347.0,4.0,4.0,0.0,46.0,11.0,1.0,0.0,0.0,0.0,0.0,273.0,31.0,47.0,54.0,268.0,18.0,0.0,2.0,1.0,9.0,5.0,5.0,9.0,1.33,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,13.0,7.0,3.0,7.0,16.0,43.8,9.0,122.0,36.0,29.5,51.0,55.0,16.0,12.0,1.0,0.0,11.0,17.0,9.0,0.0,448.0,21.0,137.0,268.0,78.0,0.0,444.0,13.0,15.0,86.7,14.0,0.0,262.0,1337.0,704.0,30.0,6.0,0.0,313.0,294.0,93.9,6.0,17.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,75.0,11.0,9.0,55.0
Bernd Leno,de GER,GK,Arsenal,28-338,1992,22.0,22.0,1961.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,738.0,81.8,14247.0,7056.0,165.0,165.0,100.0,315.0,316.0,99.7,120.0,253.0,47.4,0.0,0.0,4.0,0.0,0.0,2.0,555.0,183.0,43.0,1.0,66.0,8.0,0.0,0.0,0.0,0.0,0.0,515.0,22.0,201.0,93.0,531.0,2.0,0.0,94.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,783.0,644.0,766.0,19.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,414.0,1505.0,874.0,0.0,0.0,0.0,414.0,411.0,99.3,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
Jamal Lewis,nir NIR,DF,Newcastle Utd,23-011,1998,19.0,16.0,1470.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,1.5,0.01,0.09,0.1,0.01,0.1,16.3,2.0,1.0,0.0,50.0,0.12,0.06,0.0,0.0,0.09,-0.2,-0.2,505.0,666.0,75.8,8971.0,3479.0,230.0,259.0,88.8,207.0,255.0,81.2,57.0,117.0,48.7,-0.5,13.0,29.0,15.0,10.0,26.0,545.0,121.0,9.0,0.0,53.0,7.0,31.0,0.0,0.0,0.0,0.0,378.0,131.0,157.0,467.0,56.0,23.0,112.0,1.0,1.0,16.0,13.0,27.0,26.0,1.59,21.0,3.0,1.0,0.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,28.0,9.0,3.0,17.0,33.0,51.5,16.0,278.0,65.0,23.4,159.0,95.0,24.0,27.0,5.0,0.0,22.0,14.0,27.0,1.0,805.0,45.0,321.0,349.0,192.0,7.0,693.0,12.0,24.0,50.0,12.0,1.0,457.0,2289.0,1105.0,38.0,16.0,1.0,487.0,443.0,91.0,6.0,11.0,0.0,14.0,15.0,1.0,0.0,1.0,0.0,123.0,13.0,14.0,48.1
Victor Lindelöf,se SWE,DF,Manchester Utd,26-203,1994,16.0,16.0,1415.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,0.6,0.6,0.5,0.04,0.03,0.07,0.04,0.07,15.7,4.0,1.0,0.0,25.0,0.25,0.06,0.25,1.0,0.16,0.4,0.4,868.0,967.0,89.8,16759.0,5517.0,304.0,326.0,93.3,468.0,495.0,94.5,89.0,127.0,70.1,0.5,5.0,53.0,2.0,0.0,47.0,933.0,34.0,20.0,1.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,782.0,85.0,100.0,134.0,748.0,42.0,14.0,6.0,1.0,7.0,10.0,11.0,6.0,0.38,6.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,9.0,5.0,1.0,5.0,10.0,50.0,5.0,99.0,38.0,38.4,60.0,34.0,5.0,28.0,11.0,0.0,17.0,10.0,73.0,0.0,1104.0,187.0,610.0,489.0,53.0,8.0,1070.0,1.0,2.0,50.0,1.0,0.0,679.0,4326.0,2253.0,50.0,9.0,0.0,774.0,759.0,98.1,2.0,5.0,0.0,17.0,5.0,1.0,0.0,1.0,0.0,174.0,37.0,20.0,64.9
Jesse Lingard,eng ENG,MF,West Ham,28-052,1992,1.0,1.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,2.02,2.02,2.02,0.3,0.3,0.1,0.3,0.11,0.41,0.3,0.41,1.0,6.0,3.0,0.0,50.0,6.07,3.03,0.33,0.67,0.05,1.7,1.7,42.0,45.0,93.3,700.0,206.0,23.0,23.0,100.0,13.0,14.0,92.9,5.0,6.0,83.3,-0.1,2.0,6.0,2.0,1.0,4.0,43.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,5.0,4.0,3.0,40.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,6.07,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,18.0,3.0,16.7,2.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,59.0,0.0,4.0,30.0,30.0,2.0,57.0,4.0,7.0,57.1,4.0,1.0,49.0,203.0,129.0,8.0,3.0,1.0,59.0,48.0,81.4,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Jake Livermore,eng ENG,MF,West Brom,31-083,1989,15.0,15.0,1200.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,13.3,5.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.05,-0.2,-0.2,276.0,370.0,74.6,4791.0,1135.0,124.0,150.0,82.7,108.0,143.0,75.5,33.0,57.0,57.9,-0.2,5.0,28.0,2.0,1.0,24.0,366.0,4.0,2.0,1.0,62.0,4.0,4.0,0.0,0.0,0.0,0.0,244.0,45.0,81.0,29.0,303.0,23.0,0.0,0.0,1.0,5.0,7.0,10.0,8.0,0.6,7.0,0.0,0.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,9.0,17.0,2.0,11.0,32.0,34.4,21.0,233.0,63.0,27.0,69.0,129.0,35.0,32.0,6.0,0.0,26.0,18.0,31.0,0.0,506.0,45.0,149.0,305.0,70.0,8.0,502.0,1.0,5.0,20.0,1.0,0.0,250.0,962.0,376.0,15.0,4.0,0.0,276.0,238.0,86.2,6.0,8.0,0.0,28.0,6.0,0.0,0.0,0.0,1.0,138.0,18.0,19.0,48.6
Diego Llorente,es ESP,DF,Leeds United,27-173,1993,2.0,1.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,84.0,77.4,1470.0,307.0,7.0,9.0,77.8,49.0,58.0,84.5,8.0,14.0,57.1,0.0,0.0,2.0,0.0,0.0,2.0,83.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,6.0,14.0,13.0,65.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,3.0,3.0,100.0,0.0,15.0,11.0,73.3,7.0,8.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,98.0,12.0,59.0,45.0,2.0,0.0,97.0,1.0,1.0,100.0,1.0,0.0,64.0,538.0,379.0,5.0,1.0,0.0,68.0,68.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,100.0
Hugo Lloris,fr FRA,GK,Tottenham,34-041,1986,21.0,21.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,591.0,70.2,12080.0,7740.0,109.0,110.0,99.1,151.0,153.0,98.7,154.0,327.0,47.1,0.0,0.0,2.0,0.0,0.0,0.0,358.0,233.0,71.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,284.0,24.0,283.0,333.0,126.0,1.0,0.0,83.0,1.0,7.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,618.0,560.0,617.0,1.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,226.0,945.0,537.0,0.0,0.0,0.0,216.0,215.0,99.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,24-302,1996,11.0,4.0,439.0,1.0,1.0,0.0,0.0,3.0,0.0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,0.17,0.21,0.38,0.17,0.38,4.9,9.0,5.0,1.0,55.6,1.85,1.03,0.11,0.2,0.09,0.2,0.2,178.0,241.0,73.9,3344.0,849.0,84.0,98.0,85.7,60.0,79.0,75.9,31.0,51.0,60.8,0.0,9.0,18.0,5.0,0.0,21.0,216.0,25.0,10.0,2.0,27.0,7.0,3.0,11.0,10.0,0.0,1.0,149.0,36.0,56.0,204.0,23.0,3.0,1.0,3.0,0.0,2.0,6.0,9.0,17.0,3.49,10.0,3.0,0.0,1.0,3.0,3.0,0.62,3.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,9.0,6.0,2.0,4.0,17.0,23.5,13.0,162.0,42.0,25.9,56.0,76.0,30.0,5.0,1.0,0.0,4.0,2.0,4.0,0.0,305.0,8.0,55.0,147.0,124.0,13.0,282.0,7.0,10.0,70.0,7.0,1.0,206.0,970.0,533.0,15.0,11.0,5.0,248.0,197.0,79.4,5.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,55.0,8.0,10.0,44.4
Ruben Loftus-Cheek,eng ENG,FW,Chelsea,25-013,1996,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,68.8,166.0,22.0,6.0,6.0,100.0,4.0,5.0,80.0,1.0,3.0,33.3,0.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,28.6,3.0,7.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,5.0,16.0,5.0,0.0,25.0,0.0,4.0,0.0,0.0,1.0,19.0,84.0,46.0,1.0,1.0,0.0,29.0,18.0,62.1,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,25.0
Ruben Loftus-Cheek,eng ENG,"FW,MF",Fulham,25-013,1996,15.0,12.0,1034.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,1.0,0.15,0.09,0.24,0.15,0.24,11.5,18.0,7.0,0.0,38.9,1.57,0.61,0.06,0.14,0.09,-0.7,-0.7,301.0,359.0,83.8,4694.0,1029.0,157.0,184.0,85.3,113.0,125.0,90.4,20.0,27.0,74.1,-1.0,7.0,26.0,7.0,2.0,34.0,354.0,5.0,2.0,1.0,74.0,2.0,6.0,0.0,0.0,0.0,0.0,288.0,36.0,35.0,38.0,288.0,14.0,1.0,2.0,1.0,5.0,6.0,15.0,20.0,1.74,11.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,9.0,1.0,5.0,10.0,50.0,5.0,183.0,55.0,30.1,39.0,89.0,55.0,11.0,1.0,0.0,10.0,9.0,7.0,0.0,514.0,14.0,69.0,290.0,196.0,31.0,511.0,18.0,35.0,51.4,20.0,2.0,368.0,2106.0,1153.0,40.0,18.0,5.0,598.0,382.0,63.9,30.0,22.0,0.0,18.0,23.0,1.0,1.0,0.0,0.0,68.0,19.0,43.0,30.6
Kevin Long,ie IRL,DF,Burnley,30-171,1990,6.0,6.0,540.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,6.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.04,0.0,0.0,151.0,211.0,71.6,3457.0,1237.0,38.0,45.0,84.4,79.0,98.0,80.6,31.0,61.0,50.8,0.0,0.0,8.0,1.0,0.0,13.0,207.0,4.0,3.0,0.0,33.0,10.0,1.0,0.0,0.0,0.0,0.0,119.0,15.0,77.0,12.0,155.0,29.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,4.0,0.0,5.0,8.0,62.5,3.0,48.0,17.0,35.4,30.0,17.0,1.0,6.0,4.0,0.0,2.0,3.0,26.0,0.0,261.0,34.0,149.0,110.0,6.0,5.0,257.0,0.0,0.0,0.0,0.0,0.0,116.0,397.0,134.0,1.0,0.0,0.0,134.0,127.0,94.8,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,79.0,19.0,19.0,50.0
